store_id,store_street,store_city,store_state,store_country,store_zipcode,latitude,longitude
3017,7377 Jagged Nook,Oxnard,CA,USA,93033,34.15459442,-119.1787262
3018,9304 Emerald Oak Plaza,Pompano Beach,FL,USA,33064,26.28325081,-80.09656525
3019,3544 Velvet Towers,Weslaco,TX,USA,78596,26.15281105,-97.95410919
3020,762 Clear Harbour,Salt Lake City,UT,USA,84118,40.65987396,-112.0028687
3021,153 Lost Estates,Tempe,AZ,USA,85281,33.41519928,-111.9199905
3022,1132 Harvest Front,Dearborn,MI,USA,48126,42.29388046,-83.13985443
3023,89 Fallen Mount,South Richmond Hill,NY,USA,11419,40.68805313,-73.82411957
3024,6842 Clear Brook Jetty,Laredo,TX,USA,78040,27.50863648,-99.50951386
3025,119 Round Vale,Houston,TX,USA,77015,29.7805748,-95.17199707
3026,5050 Bright Pony Expressway,Beloit,WI,USA,53511,42.50544357,-89.04527283
3027,1812 Little Pine Parade,Fargo,ND,USA,58103,46.84161377,-96.8080368
3028,3087 Jagged Plaza,Tucson,AZ,USA,85746,37.99792099,-122.1571274
3029,4590 Gentle River Wood,Lancaster,PA,USA,17603,39.97039032,-75.21414948
3030,8626 Silver End,Lewisville,TX,USA,75067,32.98721314,-96.98584747
3031,4581 Umber Lake Pathway,Virginia Beach,VA,USA,23464,36.80849838,-76.20897675
3032,4929 Thunder Estates,Chicago,IL,USA,60647,41.89492035,-87.74943543
3033,3032 Dusty Loop,El Paso,TX,USA,79924,31.89463425,-106.4120712
3034,5010 Emerald Hollow,Philadelphia,PA,USA,19140,39.95626831,-75.22203064
3035,7002 Golden Wood,Pompano Beach,FL,USA,33065,26.21545029,-98.274086
3036,726 Old Deer Carrefour,San Diego,CA,USA,92129,32.95711899,-117.106163
3037,937 Thunder Carrefour,Oak Lawn,IL,USA,60453,41.58201981,-88.91252899
3038,5365 Tawny Apple Limits,Dorchester Center,MA,USA,2124,42.29180145,-71.0724411
3039,5505 Grand Cloud Farm,New York,NY,USA,10031,40.79077148,-74.00852203
3040,9236 Little Pony Wharf,Woodbridge,VA,USA,22192,38.67605209,-77.26837158
3041,8193 Grand Court,Riverside,CA,USA,92507,33.98527527,-117.3377075
3042,5085 Iron Vale,Dundalk,MD,USA,21222,39.26262665,-76.52140808
3043,9217 Quiet Acres,Rio Rancho,NM,USA,87124,35.24817276,-106.6763763
3044,4448 Bright Pike,Las Vegas,NV,USA,89123,36.08808899,-115.1731186
3045,8598 Dewy Grove Path,Houston,TX,USA,77015,29.7805748,-95.17199707
3046,9420 Honey Grove Mews,Morristown,NJ,USA,7960,40.79858398,-74.4823761
3047,4776 Crystal River Stead,Yuma,AZ,USA,85364,32.68590164,-114.6244736
3048,9451 Iron Beach,Laguna Hills,CA,USA,92653,33.61217499,-117.7096787
3049,6876 Grand Park,Elgin,IL,USA,60123,42.03330612,-88.29245758
3050,7801 Lost Key,College Station,TX,USA,77840,30.60759926,-96.31684876
3051,4174 Pleasant Mountain Acres,Rome,NY,USA,13440,43.21662521,-75.45603943
3052,7774 Broad Crossing,Westerville,OH,USA,43081,40.11835098,-82.92810822
3053,7798 Cinder Dale,Ventura,CA,USA,93003,34.2395134,-119.1972198
3054,2002 Noble Crescent,Glendale,AZ,USA,85301,33.53858185,-112.1873779
3055,4853 Silent Mount,Apex,NC,USA,27502,35.72903824,-78.86639404
3056,8344 Jagged Pony Gardens,San Antonio,TX,USA,78250,29.51970291,-98.63726807
3057,911 Red Wood,Roswell,NM,USA,88201,33.45261002,-104.5366669
3058,9117 Rustic Beach,Forest Hills,NY,USA,11375,42.08637619,-76.85916138
3059,550 Easy Close,Las Vegas,NV,USA,89110,36.18152618,-115.0874405
3060,9775 Jagged Wagon  Drive,Atlanta,GA,USA,30331,29.59053612,-98.6216507
3061,6789 Round Robin By-pass,Santa Ana,CA,USA,92705,33.76267624,-117.8080368
3062,629 Iron Edge,Irwin,PA,USA,15642,40.32811356,-79.70446014
3063,9693 Clear Crossing,Clovis,CA,USA,93611,36.82690048,-119.6776962
3064,1792 Thunder Pines,Colorado Springs,CO,USA,80918,38.84942627,-104.9264526
3065,3858 Cozy Shadow Villas,Crown Point,IN,USA,46307,41.42009354,-87.36070252
3066,547 Harvest Dale Ledge,Bakersfield,CA,USA,93306,35.4038887,-118.9455185
3067,1829 Jagged Gate Forest,Brooklyn,NY,USA,11201,40.62839508,-73.94129944
3068,3200 Honey Range,Houston,TX,USA,77036,29.7872448,-95.37207031
3069,6278 Fallen Vista,La Mirada,CA,USA,90638,33.9031601,-117.9898758
3070,8231 Lost Cape,Salinas,CA,USA,93905,36.68344116,-121.6128922
3071,6789 Broad Zephyr Grounds,El Paso,TX,USA,79912,31.85946083,-106.5454865
3072,4271 Hazy Close,Bronx,NY,USA,10452,40.89612579,-73.86029053
3073,9539 Rustic River Gardens,Philadelphia,PA,USA,19149,40.03775024,-75.06806183
3074,1613 Quaking Key,Lawton,OK,USA,73505,34.62159348,-98.46929169
3075,4212 Honey Trail,Tinley Park,IL,USA,60477,33.02153778,-96.73547363
3076,8057 Grand Log Village,Louisville,KY,USA,40214,38.12610626,-85.7959137
3077,2407 Bright Blossom Mall ,Arlington Heights,IL,USA,60004,42.1194458,-87.98033142
3078,3043 Lost Cider Avenue,Bakersfield,CA,USA,93306,35.4038887,-118.9455185
3079,1548 Lazy Place,Apex,NC,USA,27502,35.74066544,-78.85333252
3080,347 Cozy Round,Tampa,FL,USA,33624,28.08034515,-80.56951141
3081,6496 Gentle Barn Lookout,Long Beach,CA,USA,90813,33.87186432,-118.2019653
3082,1820 Iron Zephyr Hill,Colorado Springs,CO,USA,80906,38.85985184,-104.8208618
3083,7605 Tawny Horse Falls,Chicago,IL,USA,60625,41.83272171,-87.98048401
3084,7894 Misty Dale,Brooklyn,NY,USA,11210,40.63330841,-73.94656372
3085,5332 Iron Deer Loop,San Francisco,CA,USA,94109,37.79001999,-122.4195938
3086,6651 Iron Port,Orlando,FL,USA,32822,28.51626968,-81.30583191
3087,6639 Clear Fawn Grounds,Escondido,CA,USA,92026,33.32217026,-117.15728
3088,4971 Indian Campus,Fayetteville,NC,USA,28314,35.06275177,-79.00574493
3089,8212 Sleepy Parkway,Bronx,NY,USA,10463,40.87593079,-73.91262817
3090,4263 Cozy Embers Ledge,Greeley,CO,USA,80631,40.41231918,-104.6923523
3091,690 Quaking By-pass,Virginia Beach,VA,USA,23452,36.83838272,-76.11729431
3092,8711 Dusty Deer Valley,Tempe,AZ,USA,85282,33.40329361,-111.9140549
3093,7762 Noble Heath,Chicago,IL,USA,60641,41.95346451,-87.73246002
3094,914 Shady Embers Range,Salt Lake City,UT,USA,84120,40.76031113,-111.8882217
3095,577 Old Branch Jetty,Washington,DC,USA,20009,38.88562775,-77.01171875
3096,4186 Wishing Pine Subdivision,Greeley,CO,USA,80631,40.41231918,-104.6923523
3097,4047 Cozy Falls,Milford,CT,USA,6460,34.28963089,-84.17045593
3098,4502 Hazy Run,Meridian,ID,USA,83642,43.56373215,-116.3937836
3099,8797 Burning Leaf Swale,Bartlett,IL,USA,60103,41.99511337,-88.17980957
3100,7518 Noble Parkway,Bronx,NY,USA,10467,40.87185669,-73.86618805
3101,5079 Velvet Hickory By-pass,Phoenix,AZ,USA,85009,33.79825974,-112.1687851
3102,4925 Heather Hickory Way,Stockton,CA,USA,95206,37.87754822,-121.3725586
3103,8460 Middle Autumn Loop,Moline,IL,USA,61265,41.49992752,-90.51541138
3104,7962 Wishing Fox Harbour,Detroit,MI,USA,48238,42.39110184,-83.13121796
3105,7885 Broad Heights,Chicago,IL,USA,60630,41.98438263,-87.82299042
3106,6178 Tawny Villas,Reno,NV,USA,89502,39.52199173,-119.8001633
3107,3614 Golden Expressway,Murfreesboro,TN,USA,37130,35.818367,-86.14837647
3108,9391 Old Branch Court,Passaic,NJ,USA,7055,40.86001587,-74.12454987
3109,4472 Tawny Jetty,Winnetka,CA,USA,91306,34.15251541,-118.5712433
3110,4805 Iron Blossom Bend,New Albany,IN,USA,47150,38.29298782,-85.81134796
3111,1399 Dewy Expressway,Buffalo,NY,USA,14215,42.94129181,-78.80055237
3112,92 Green Woods,Bakersfield,CA,USA,93308,35.43272018,-119.0332794
3113,4502 Sunny Inlet,Revere,MA,USA,2151,42.41878891,-70.98806763
3114,7489 Crystal Treasure Run,Los Angeles,CA,USA,90016,34.03234482,-118.3598175
3115,3100 Velvet Fox Field,Reseda,CA,USA,91335,34.12996292,-118.5529556
3116,3506 Heather Berry Round,Woonsocket,RI,USA,2895,42.00220108,-71.51410675
3117,2831 Umber Loop,Laredo,TX,USA,78046,27.50743485,-99.467659
3118,3293 Quaking Gate Downs,San Jose,CA,USA,95116,37.36024094,-121.8450699
3119,5020 Sunny Nectar Vale,Lancaster,SC,USA,29720,34.60979843,-80.86299896
3120,403 Grand Beacon Canyon,Annandale,VA,USA,22003,38.82551575,-77.21334839
3121,7236 Middle Gardens,Brooklyn,NY,USA,11235,40.58182907,-73.95973206
3122,8689 Colonial Cove,Columbus,OH,USA,43228,40.89067841,-81.23461151
3123,3282 Lost Gate,Lynnwood,WA,USA,98037,47.84322357,-122.2460785
3124,7676 Quaking Run,Levittown,NY,USA,11756,40.72494888,-73.52056122
3125,8022 Iron Turnabout,Hacienda Heights,CA,USA,91745,34.00875855,-117.9636078
3126,5735 Quaking Cider Highway,Wayne,NJ,USA,7470,39.9584198,-75.05934143
3127,6217 Rustic Lake Forest,Zanesville,OH,USA,43701,39.94148636,-82.00222015
3128,141 Dewy Plaza,Glenview,IL,USA,60025,42.06867981,-87.76311493
3129,2586 High Log Autoroute,Mcallen,TX,USA,78501,26.20684242,-98.24909973
3130,3261 Heather Estates,Metairie,LA,USA,70003,30.0085144,-90.1476059
3131,7605 Tawny Horse Falls,Los Angeles,CA,USA,90016,34.04317856,-118.77948
3132,1109 Heather Rise,Rego Park,NY,USA,11374,40.73192978,-73.8688736
3133,8354 Pleasant Timber Pathway,Oxnard,CA,USA,93033,34.15459442,-119.1787262
3134,8492 Round Path,Hialeah,FL,USA,33016,25.87724495,-80.33294678
3135,398 Emerald Grove,Goose Creek,SC,USA,29445,32.98229599,-80.03636932
3136,4852 Velvet Campus,Washington,DC,USA,20002,38.88521576,-77.12176514
3137,9304 Dusty Hickory Avenue,Aurora,IL,USA,60506,39.49591446,-98.98998261
3138,6453 Velvet Circle,Chicago,IL,USA,60618,41.77511597,-87.74211121
3139,9393 Easy Towers,Campbell,CA,USA,95008,38.53039169,-121.8856354
3140,1853 Umber Field,Carol Stream,IL,USA,60188,41.89396668,-88.09660339
3141,2108 Umber Centre,Florissant,MO,USA,63031,35.58302689,-119.3540421
3142,5348 Middle Embers Line,Fresno,CA,USA,93702,36.81483078,-119.7812958
3143,1065 Gentle Deer Bank,Cleveland,OH,USA,44105,41.45246887,-81.64302826
3144,5154 Honey Bend,Amarillo,TX,USA,79109,35.18864822,-101.8707352
3145,3570 Emerald Oak Pike,West Chester,PA,USA,19382,39.96570969,-75.51191711
3146,9595 Lazy Link,El Paso,TX,USA,79907,31.72096634,-106.3431778
3147,8813 Cozy Gate Hill,Greeley,CO,USA,80631,40.38864136,-104.7101364
3148,9640 Golden Hill,Chicago,IL,USA,60660,41.99166107,-87.66110992
3149,2685 Heather Downs,Opelousas,LA,USA,70570,30.57155609,-92.15605164
3150,1509 Noble Pine Round,Wheeling,WV,USA,26003,40.00862122,-80.64161682
3151,1666 Sunny View,Ann Arbor,MI,USA,48103,42.26944733,-83.7731247
3152,1801 Jagged Dale Park,Santa Ana,CA,USA,92703,33.63597488,-117.9125671
3153,135 Stony Line,Wichita,KS,USA,67212,37.76040268,-97.32299042
3154,9632 Wishing Bend,Dallas,TX,USA,75211,32.753685,-96.86553955
3155,1735 Green Moor,Long Beach,CA,USA,90813,33.78879929,-118.1895142
3156,1828 Stony Trace,Tucson,AZ,USA,85705,32.25922394,-110.9718781
3157,404 Red Acres,Campbell,CA,USA,95008,37.28698349,-121.9564514
3158,8666 Pleasant Quail Canyon,El Paso,TX,USA,79927,31.65174103,-106.2676239
3159,5824 Honey Glade,Highland,CA,USA,92346,33.87604904,-117.8196411
3160,1995 Burning Fox Mountain,Pompano Beach,FL,USA,33068,26.21472931,-80.23004913
3161,1109 Rustic Ridge,Greenville,NC,USA,27834,35.80388641,-77.47067261
3162,5913 Cinder Landing,San Diego,CA,USA,92129,32.95711899,-117.106163
3163,2186 Easy Creek Key,New Castle,DE,USA,19720,39.66024399,-75.62874603
3164,6826 Wishing Walk,Wichita,KS,USA,67212,37.69120026,-97.42577362
3165,8968 Tawny Forest Estates,Bell Gardens,CA,USA,90201,33.97483063,-118.1829376
3166,3225 Dusty Autumn Meadow,Hawthorne,CA,USA,90250,33.91221619,-118.3525696
3167,7651 Round Path,Buffalo,NY,USA,14215,42.85579681,-78.8303833
3168,4148 Indian Landing,Marietta,GA,USA,30066,34.03212357,-84.51288605
3169,5709 Old Vista,Anaheim,CA,USA,92804,33.82387161,-118.0073929
3170,9847 Old Autumn Chase,Aurora,IL,USA,60504,41.72254562,-88.27864075
3171,8383 Lazy Front,Newark,DE,USA,19702,36.29954147,-119.3316269
3172,6075 Harvest Abbey,Salem,OR,USA,97301,45.0214653,-123.0853043
3173,9581 Burning Horse Centre,Newark,NJ,USA,7105,40.72727966,-74.15975189
3174,6450 Sleepy Island Path,Napa,CA,USA,94558,38.30201721,-122.1991196
3175,1761 Noble Barn Heath,Salinas,CA,USA,93905,36.68344116,-121.6128922
3176,1185 Rustic River Thicket,New Haven,CT,USA,6511,41.46828079,-73.02367401
3177,1507 Hazy Elk Path,Davis,CA,USA,95616,39.83169174,-120.4956055
3178,2210 Merry Leaf Row,Strongsville,OH,USA,44136,41.3469696,-81.82631683
3179,1510 Silent Inlet,Morrisville,PA,USA,19067,40.23653793,-74.86682129
3180,6908 Rocky Wood,Berwyn,IL,USA,60402,41.85078049,-87.79634094
3181,9100 Silent Spring Close,Detroit,MI,USA,48238,42.39110184,-83.13121796
3182,1213 Cotton Pike,Temecula,CA,USA,92592,33.48989487,-117.0557785
3183,6826 Foggy Close,Clovis,CA,USA,93611,36.82690048,-119.6776962
3184,6682 Hidden Estates,Beloit,WI,USA,53511,42.54093933,-89.1316452
3185,437 Heather Quail Concession,Lynwood,CA,USA,90262,33.14600372,-117.1356583
3186,9099 Foggy Row,Columbia,MO,USA,65203,39.05774689,-92.34075928
3187,8012 Burning Nook,Los Angeles,CA,USA,90011,34.00455093,-118.2600937
3188,4984 Dusty Log Parkway,Mission Viejo,CA,USA,92691,33.62104797,-117.6759186
3189,8477 Silent Subdivision,Hickory,NC,USA,28601,35.77666092,-81.36262512
3190,1381 Cozy Oak Key,Zanesville,OH,USA,43701,39.91943359,-82.00153351
3191,5767 High Carrefour,Marietta,GA,USA,30067,33.9172287,-84.47109222
3192,5496 Cotton Dell,West New York,NJ,USA,7093,40.78874207,-74.00895691
3193,4922 Burning Gate Dell,Aurora,CO,USA,80012,39.69681549,-104.8411789
3194,5482 Amber Park,Brooklyn,NY,USA,11209,40.61923981,-74.03337097
3195,3310 Rocky Boulevard,Elmhurst,NY,USA,11373,40.74718475,-73.87696838
3196,7190 Silver Horse Glade,Dearborn,MI,USA,48126,42.37572861,-83.41314697
3197,2104 Fallen Limits,Hayward,CA,USA,94541,37.6694603,-122.1121979
3198,3462 Noble Hills Close,Salt Lake City,UT,USA,84120,40.76031113,-111.8882217
3199,7418 Tawny Rise Pathway,Campbell,CA,USA,95008,38.31266785,-120.2777634
3200,2699 Pleasant Log Gate,Portland,OR,USA,97223,45.44815064,-122.7694931
3201,3491 Hazy Beacon Road,Chicago,IL,USA,60624,41.89546967,-87.71355438
3202,5348 Thunder Pioneer Nook,Lenoir,NC,USA,28645,36.11019898,-81.52600861
3203,8702 Umber Mountain Gate,Murfreesboro,TN,USA,37130,36.0468483,-86.35205078
3204,2857 Honey Terrace,Escondido,CA,USA,92025,33.12691498,-117.075058
3205,9816 Quaking Hickory Pines,Saint Paul,MN,USA,55112,36.15301132,-119.3364792
3206,8548 Pleasant Timber Corner,Marrero,LA,USA,70072,29.76343536,-90.11093903
3207,372 Sunny Arbor,Florissant,MO,USA,63033,38.80710983,-90.29780579
3208,415 Golden Meadow,Brooklyn,NY,USA,11201,40.6648941,-73.94533539
3209,6704 Sleepy Quail Port,Sheboygan,WI,USA,53081,43.71784592,-87.79620361
3210,8675 Quaking Nook,Hacienda Heights,CA,USA,91745,33.97686005,-117.9696121
3211,4316 Hidden Concession,Riverside,CA,USA,92504,33.97056961,-117.3816528
3212,8679 Thunder Branch Gardens,Greeley,CO,USA,80631,40.41231918,-104.6923523
3213,6481 Velvet Pony Front,Pompano Beach,FL,USA,33068,26.21472931,-80.23004913
3214,2486 Silver Carrefour,Fountain Valley,CA,USA,92708,33.72711182,-117.9630432
3215,7982 Quiet Lagoon Parkway,Los Angeles,CA,USA,90046,34.09048843,-118.3643875
3216,7760 Fallen Circuit,Brooklyn,NY,USA,11226,40.64759827,-73.95845795
3217,8864 Harvest Chase,Webster,NY,USA,14580,43.20886993,-77.45961762
3218,5723 Emerald Downs,Virginia Beach,VA,USA,23456,36.78103638,-76.11266327
3219,8247 Hidden Apple Island,Dallas,TX,USA,75228,33.08712006,-96.82357025
3220,3312 Sleepy Lake Parade,Las Cruces,NM,USA,88005,32.2661171,-106.7867279
3221,5950 Silver Elk Ledge,San Antonio,TX,USA,78223,31.09787178,-99.80877686
3222,3544 Fallen Mount,Philadelphia,PA,USA,19120,40.03164673,-75.12759399
3223,16 Golden Robin Mews,New York,NY,USA,10009,40.72668076,-73.97971344
3224,3582 Bright Pine Estates,Duluth,GA,USA,30096,33.99422836,-84.16246796
3225,8988 Shady Park,Gaithersburg,MD,USA,20878,39.14162064,-77.2270813
3226,2863 Honey Willow Harbour,Orlando,FL,USA,32825,28.51086998,-81.24128723
3227,6178 Burning Limits,Virginia Beach,VA,USA,23455,36.91083145,-76.12958527
3228,5437 Red Berry Canyon,Apopka,FL,USA,32703,28.63298988,-81.45418549
3229,5224 Quiet Island,Salt Lake City,UT,USA,84118,40.65628433,-112.0247269
3230,5382 Hazy Pathway,Cypress,CA,USA,90630,33.83321762,-118.0395203
3231,2912 Lost Edge,Lutz,FL,USA,33549,28.08681297,-82.43898773
3232,4900 Cotton Maze,South El Monte,CA,USA,91733,34.0472908,-118.0503235
3233,1987 Gentle Passage,Salina,KS,USA,67401,38.83726883,-97.6128006
3234,4480 Hidden Rabbit Link,Los Angeles,CA,USA,90044,33.97929382,-118.289093
3235,1134 Heather Treasure Vale,Memphis,TN,USA,38128,35.19882584,-89.90473938
3236,3754 Red Gardens,Hampton,VA,USA,23666,37.047966,-76.39997101
3237,2043 Tawny Shadow Orchard,Bronx,NY,USA,10458,40.84038162,-73.88063049
3238,1044 Dusty Beach,Oregon City,OR,USA,97045,45.35498428,-122.6026993
3239,4336 Emerald Mews,Las Vegas,NV,USA,89108,36.08867645,-115.173111
3240,4293 Rustic Island,Troy,NY,USA,12180,42.73513031,-73.58106232
3241,3356 Easy Chase,Tucson,AZ,USA,85705,32.27850723,-110.9567795
3242,9497 Noble Trace,Folsom,CA,USA,95630,38.6765976,-121.1606293
3243,8679 Rocky Glen,Brooklyn,NY,USA,11201,40.69200897,-73.9917984
3244,6630 Sleepy Mews,Baldwin Park,CA,USA,91706,34.0946846,-117.9660568
3245,3406 Lazy By-pass,Houston,TX,USA,77084,29.7892971,-95.37208557
3246,4986 Stony By-pass,Ogden,UT,USA,84404,41.27436829,-111.9628677
3247,1356 Pleasant Hickory Lane,Ogden,UT,USA,84404,41.23968124,-111.9685974
3248,381 Velvet Hickory Beach,Montebello,CA,USA,90640,34.01502609,-118.10672
3249,9559 Merry Road,Tucson,AZ,USA,85705,32.25922394,-110.9718781
3250,1721 Jagged Embers Autoroute,El Centro,CA,USA,92243,32.79602814,-115.6837769
3251,8342 Rocky Row,Staten Island,NY,USA,10312,40.54027557,-74.16858673
3252,3141 Pleasant Corner,Phoenix,AZ,USA,85033,33.48485184,-112.1985397
3253,40 Gentle Zephyr Moor,Stafford,VA,USA,22554,38.42304611,-77.40518951
3254,6695 Indian Zephyr Limits,Moreno Valley,CA,USA,92557,33.94717026,-117.253624
3255,8929 Bright Key,Richardson,TX,USA,75080,32.27280426,-95.93444061
3256,672 Misty Route,Revere,MA,USA,2151,42.40473938,-70.9943924
3257,3257 Sleepy View Downs,Jackson Heights,NY,USA,11372,42.00489807,-75.92874146
3258,4055 Fallen Log Village,Chicago,IL,USA,60630,41.95358658,-87.72894287
3259,4864 Velvet Chase,Carrollton,TX,USA,75007,33.01678848,-96.92566681
3260,7565 Clear Deer Port,Mcallen,TX,USA,78501,26.20558739,-98.23548889
3261,3412 Golden Orchard,Chandler,AZ,USA,85224,33.30582047,-111.8994751
3262,3332 Heather Road,Saint Paul,MN,USA,55112,45.06081772,-93.1992569
3263,2553 Dusty Downs,Detroit,MI,USA,48234,42.43497467,-83.02230835
3264,7596 Silent Mews,Orlando,FL,USA,32822,28.51626968,-81.30583191
3265,9381 Clear Glade,Memphis,TN,USA,38109,35.0965271,-90.06786346
3266,8153 Indian Beacon Impasse,San Diego,CA,USA,92104,32.75012589,-117.1374207
3267,6692 Clear Edge,Florissant,MO,USA,63031,38.79660034,-90.34640503
3268,2407 Thunder Mountain,Detroit,MI,USA,48234,42.43497467,-83.02230835
3269,5497 Wishing Bank,Elgin,IL,USA,60120,41.97670364,-88.26086426
3270,8598 Red Dale Forest,Campbell,CA,USA,95008,38.42893982,-121.3671112
3271,1850 Honey Centre,Miami,FL,USA,33176,25.93005943,-80.16292572
3272,5351 Sleepy Autumn Range,Phoenix,AZ,USA,85035,33.47337341,-112.1697769
3273,421 Fallen Byway,San Jose,CA,USA,95125,37.29223251,-121.881279
3274,3094 Round Forest Terrace,South Ozone Park,NY,USA,11420,40.67713928,-73.86260223
3275,7861 Grand Point,Brooklyn,NY,USA,11210,40.63330841,-73.94656372
3276,5721 Fallen Pony Cove,San Diego,CA,USA,92129,32.7514801,-117.1934433
3277,1510 Broad Rise Expressway,Pacoima,CA,USA,91331,34.26102829,-118.4290619
3278,7181 Honey Quail Byway,Philadelphia,PA,USA,19144,40.03124619,-75.18191528
3279,1063 Lost Concession,Chicago,IL,USA,60608,41.89622498,-87.6543808
3280,9611 Thunder Loop,Albuquerque,NM,USA,87111,35.09820175,-106.7504272
3281,4971 Lost Acres,Detroit,MI,USA,48238,42.39110184,-83.13121796
3282,4384 Rocky Fox Key,Spring Valley,CA,USA,91977,32.75936127,-117.0171356
3283,1870 Crystal Blossom Towers,Pharr,TX,USA,78577,26.19762421,-98.19145203
3284,2878 Hazy Wagon  Thicket,Riverside,CA,USA,92504,34.02131271,-117.3623886
3285,3919 Clear Cloud Line,Houston,TX,USA,77072,30.06246758,-95.18769074
3286,183 Crystal Lake Drive,Los Angeles,CA,USA,90037,34.00309753,-118.2871094
3287,6692 Lazy Route,Wayne,NJ,USA,7470,39.96281815,-75.05174255
3288,9601 Jagged River Bay,Milford,CT,USA,6460,41.1966362,-73.08577728
3289,2310 Hazy Acres,Pompano Beach,FL,USA,33065,26.23144913,-80.12522125
3290,5855 Harvest Circuit,Detroit,MI,USA,48221,42.41725922,-83.15509033
3291,7129 Fallen Trace,Mission,TX,USA,78572,26.21952248,-98.36013794
3292,2240 Cotton Goose Crossing,Amarillo,TX,USA,79109,32.34654236,-103.0585098
3293,7368 Blue Road,Lynnwood,WA,USA,98037,47.84322357,-122.2460785
3294,4569 Indian Walk,Milwaukee,WI,USA,53215,43.02750397,-87.95832825
3295,2638 Clear Log Island,Jamaica,NY,USA,11435,40.7045517,-73.79679108
3296,4875 Dusty Key,Salt Lake City,UT,USA,84119,40.76031113,-111.8882217
3297,953 Merry Fawn Harbour,Kent,WA,USA,98031,47.39371109,-122.2228317
3298,2447 Wishing Cider Private,Ridgewood,NY,USA,11385,40.70074081,-73.8950882
3299,8734 Dewy Expressway,San Diego,CA,USA,92115,32.75856018,-117.0881882
3300,6415 Little Alley,Meridian,ID,USA,83642,43.5458107,-116.3959656
3301,5547 Stony Row,Washington,DC,USA,20002,38.84459686,-77.01596069
3302,2959 Amber Branch Glade,Columbia,SC,USA,29223,34.02270889,-81.04870606
3303,8702 Silver Apple Square,Mission Viejo,CA,USA,92692,33.64875412,-117.6374283
3304,3440 Foggy Autoroute,Mission,TX,USA,78572,26.20306206,-98.30255127
3305,9008 Red Circuit,Columbus,OH,USA,43207,39.92808151,-82.98953247
3306,1735 Shady Robin Cape,Atlanta,GA,USA,30318,33.9108963,-84.53279114
3307,9128 Little Cloud Bay,Mount Prospect,IL,USA,60056,42.03620529,-87.96143341
3308,3729 Umber Autumn Trace,Cupertino,CA,USA,95014,37.32138825,-122.0307388
3309,9816 Grand Hills Knoll,South San Francisco,CA,USA,94080,37.64554977,-122.4228745
3310,4750 Sleepy Gate,Chicago,IL,USA,60632,41.89532852,-87.74552155
3311,9040 Indian Corner,Miami,FL,USA,33161,25.85790253,-80.19734192
3312,4647 Umber View Farms,Columbus,OH,USA,43228,39.93859482,-83.74756622
3313,7868 Iron Fawn Mall ,Las Vegas,NV,USA,89123,36.04530716,-115.1722946
3314,8033 Heather Fox Ridge,El Cajon,CA,USA,92020,32.79130173,-116.9535141
3315,3310 Blue Quay,Stafford,VA,USA,22554,38.47009659,-77.43721771
3316,3152 Wishing Limits,Ontario,CA,USA,91761,34.03303146,-117.6386414
3317,4583 Heather Blossom Diversion,Oxnard,CA,USA,93030,34.24330521,-119.1805344
3318,6340 Crystal Mountain,Lancaster,SC,USA,29720,34.72217178,-80.76907349
3319,7191 Cinder Woods,Lake Forest,CA,USA,92630,33.67146683,-117.6608505
3320,1533 Clear Nectar Concession,Hendersonville,TN,USA,37075,36.29242706,-86.61682892
3321,3095 Silver Lake Manor,Highland Park,MI,USA,48203,42.85254669,-85.85721588
3322,4291 Jagged Sky Via,Fort Lauderdale,FL,USA,33313,26.15128136,-80.21017456
3323,3151 Sleepy Quail Promenade,Passaic,NJ,USA,7055,40.87154007,-74.12263489
3324,8059 Old Fawn Woods,Las Vegas,NV,USA,89119,36.07917404,-115.182518
3325,7810 Harvest Front,Ballwin,MO,USA,63021,38.58826065,-90.49710083
3326,5593 Red Byway,Garden Grove,CA,USA,92843,33.77358246,-118.0333328
3327,8398 Cinder Brook Cape,Lake Forest,CA,USA,92630,38.55272675,-121.3966217
3328,5147 Middle Park,Simi Valley,CA,USA,93063,34.26791382,-118.6712112
3329,6953 Lazy Beacon Circuit,Memphis,TN,USA,38111,35.20891571,-89.83085632
3330,7333 Cinder Way,Wayne,NJ,USA,7470,40.95141602,-74.22407532
3331,2743 Velvet Timber Carrefour,Clearfield,UT,USA,84015,41.13984299,-112.0788116
3332,9375 Heather Extension,Hendersonville,TN,USA,37075,36.29242706,-86.61682892
3333,8905 Heather Bluff Place,Florissant,MO,USA,63033,38.7325592,-90.2775116
3334,4028 Rustic Point,Pittsburg,CA,USA,94565,38.02914047,-121.8859177
3335,5032 Thunder Quail Path,Brooklyn,NY,USA,11203,40.65559006,-73.9330368
3336,7773 Merry Autoroute,Bronx,NY,USA,10463,40.87593079,-73.91262817
3337,5470 Indian Fawn Common,El Paso,TX,USA,79912,31.85786057,-106.585701
3338,2517 Shady Branch Avenue,East Brunswick,NJ,USA,8816,40.41255188,-74.41832733
3339,1052 Misty Dale Vista,Daly City,CA,USA,94015,37.69598389,-122.4800415
3340,2954 Red Pioneer Port,Seattle,WA,USA,98115,47.67869949,-122.3217621
3341,6063 Golden Point,La Crosse,WI,USA,54601,43.81294251,-91.24305725
3342,7973 Colonial Wood,Chicago,IL,USA,60657,41.98498154,-87.82719421
